SUGAR,TEA POWDER,TEA POWDER,BISCUIT,BISCUIT,KETCHUP,BATHING SOAP,WASHING BAR,DISHWASH BAR,WASHING BAR,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COFFEE,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,DETERGENT POWDER,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KETCHUP,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,TOOTH BRUSH,HAIR OILL,DISHWASH BAR,SALT,DETERGENT POWDER,TEA POWDER,KETCHUP,TOOTH BRUSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISHWASH BAR,DETERGENT POWDER,PAPAD,WASHING BAR,DETERGENT POWDER,TOOTH PASTE,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH PASTE,NOODLES,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,TOOTH PASTE,BISCUIT,TEA POWDER,WASHING BAR,FACE WASH,DETERGENT POWDER,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,SALT,TEA POWDER,TEA POWDER,COFFEE,COOKING OIL,TOOTH PASTE,SHAMOO,JB BABY WD,DETERGENT POWDER,WASHING BAR,DISHWASH BAR,BATHING SOAP,BATHING SOAP,SHAMPOO,PAPAD,COFFEE,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,CHOCOLATE,CHOCOLATE,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KETCHUP,COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAMPOO,BISCUIT,BISCUIT,TOOTH PASTE,WASHING BAR,DISHWASH BAR,WASHING BAR,WASHING BAR,BATHING SOAP,DETERGENT POWDER,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH PASTE,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH PASTE,BATHING SOAP,WASHING BAR,DISHWASH BAR,JAM,PASTA,TOOTH BRUSH,BISCUIT,BISCUIT,TOOTH PASTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,TOOTH PASTE,COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,BATHING SOAP,TOOTH PASTE,CHOCOLATE,COFFEE,DISHWASH BAR,SALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,TOOTH PASTE,WASHING BAR,BATHING SOAP,DISHWASH BAR,DETERGENT POWDER,PAPAD,DETERGENT LIQUID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALT,PAPAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISHWASH LIQUID,BISCUIT,BATHING SOAP,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,DISHWASH LIQUID,BISCUIT,DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,PAPAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,SHAMOO+CONDIONER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPAD,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH BRUSH,NOODLES,WASHING BAR,WASHING BAR,BATHING SOAP,DISHWASH BAR,DISHWASH BAR,DISHWASH BAR,DETERGENT POWDER,WASHING BAR,DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,BISCUIT,TOOTH PASTE,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COFFEE,COFFEE,BOURNVITA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,NOODLES,BISCUIT,SUGAR,COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALT,PASTA,SALT,JAM,HAIR OIL,BISCUIT,BISCUIT,BISCUIT,SALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAM,DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,DETERGENT POWDER,DISHWASH BAR,DETERGENT POWDER,TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUGAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH PASTE,FACE WASH,COFFEE,SHAMPOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,SALT,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,SALT,SUGAR,CHOCOLATE,BATHING SOAP,WASHING BAR,DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,SHAMOO,BISCUIT,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,WASHING BAR,WASHING BAR,BISCUIT,BISCUIT,TEA POWDER,TOOTH PASTE,DISHWASH BAR,SALT,BATHING SOAP,WASHING BAR,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,COOKING OIL,BISCUIT,PAPAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUGAR,SALT,TEA POWDER,PAPAD,TEA POWDER,DETERGENT POWDER,TOOTH PASTE,BATHING SOAP,FACE CREAM,TOOTH BRUSH,DETERGENT POWDER,HAIR OIL,BATHING SOAP,CHOCOLATE,DETERGENT LIQUID,DISHWASH LIQUID,BISCUIT,BISCUIT,BISCUIT,BISCUIT,BISCUIT,PAPAD,TOOTH PASTE,GOOD KNIGHT LIQUID,SALT,WASHING BAR,,,,,,,,,,,,,,
PAPAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PASTA,TOOTH PASTE,SALT,BISCUIT,COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALT,SALT,PAPAD,WASHING BAR,WASHING BAR,WASHING BAR,DETERGENT POWDER,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAMPOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAIR OILL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,BISCUIT,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,BATHING SOAP,SHAMPOO,PAPAD,DISHWASH BAR,WASHING BAR,DETERGENT POWDER,DETERGENT POWDER,SALT,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,WASHING BAR,BISCUIT,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISHWASH BAR,SALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COFFEE,DISHWASH BAR,SALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,FACE CREAM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,BISCUIT,BISCUIT,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,SHAMPOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,TOOTH PASTE,DISHWASH BAR,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPAD,NOODLES,NOODLES,KETCHUP,KETCHUP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BATHING SOAP,GOOD KNIGHT LIQUID,DETERGENT POWDER,DISHWASH BAR,FACE CREAM,BISCUIT,COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,WASHING BAR,TOOTH PASTE,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HAIR OIL,HAIR OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,TEA POWDER,BATHING SOAP,BATHING SOAP,DISHWASH LIQUID,TOOTH BRUSH,COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,PAPAD,DETERGENT POWDER,BISCUIT,TOOTH BRUSH,WASHING BAR,COOKING OIL,BISCUIT,SALT,COOKING OIL,NOODLES,NOODLES,DETERGENT POWDER,DISHWASH BAR,WASHING BAR,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,TOOTH BRUSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COFFEE,TOOTH BRUSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOODLES,CHOCOLATE,TEA POWDER,COOKING OIL,TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,DETERGENT POWDER,BISCUIT,TOOTH PASTE,DETERGENT POWDER,DETERGENT POWDER,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH PASTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,BISCUIT,BISCUIT,WASHING BAR,DISHWASH BAR,DISHWASH BAR,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,HAIR OIL,BISCUIT,BISCUIT,BATHING SOAP,TEA POWDER,BISCUIT,BATHING SOAP,BATHING SOAP,DETERGENT LIQUID,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,WASHING BAR,WASHING BAR,BISCUIT,BOURNVITA,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FACE WASH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISHWASH LIQUID,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,BISCUIT,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISHWASH BAR,SALT,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KETCHUP,JAM,TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,SHAMPOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,SALT,TEA POWDER,COFFEE,BISCUIT,BISCUIT,PAPAD,BISCUIT,BISCUIT,BISCUIT,BISCUIT,TOOTH PASTE,TOOTH PASTE,TOOTH PASTE,WASHING BAR,DETERGENT POWDER,BATHING SOAP,BATHING SOAP,BATHING SOAP,BATHING SOAP,,,,,,,,,,,,,,,,,,,,
BISCUIT,SALT,BISCUIT,JAM,COFFEE,CHOCOLATE,CHOCOLATE,BISCUIT,TEA POWDER,DETERGENT POWDER,SALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,BISCUIT,BISCUIT,BATHING SOAP,WASHING BAR,DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,BATHING SOAP,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,DETERGENT POWDER,DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,TEA POWDER,SALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH PASTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,TOOTH BRUSH,DETERGENT POWDER,TOOTH BRUSH,TOOTH BRUSH,TOOTH BRUSH,TOOTH BRUSH,COFFEE,BISCUIT,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH PASTE,TOOTH BRUSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,TOOTH BRUSH,BISCUIT,CHOCOLATE,WASHING BAR,BATHING SOAP,SALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,DISHWASH BAR,HAIR OIL,JAM,BATHING SOAP,WASHING BAR,TEA POWDER,DISHWASH BAR,TOOTH PASTE,SUGAR,SALT,WASHING BAR,SHAMOO,TEA POWDER,TEA POWDER,BISCUIT,BOURNVITA,WASHING BAR,WASHING BAR,,,,,,,,,,,,,,,,,,,,,
DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH PASTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SUGAR,SALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,WASHING BAR,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING LIQUID,BATHING SOAP,SHAMPOO,SHAMPOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SALT,JAM,COOKING OIL,BISCUIT,DISHWASH BAR,WASHING BAR,BISCUIT,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,TEA POWDER,TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,SALT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPAD,COFFEE,DISHWASH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PASTA,BATHING SOAP,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH BRUSH,PAPAD,COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOODLES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,SHAMPOO,COOKING OIL,COOKING OIL,COFFEE,CHOCOLATE,COOKING OIL,COOKING OIL,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BOURNVITA,KETCHUP,CHOCOLATE,CHOCOLATE,COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,WASHING BAR,BATHING SOAP,WASHING BAR,COOKING OIL,SALT,WASHING BAR,BISCUIT,TEA POWDER,DISHWASH LIQUID,DISHWASH LIQUID,SALT,COOKING OIL,BISCUIT,BISCUIT,PAPAD,HAND WASH,DETERGENT POWDER,KETCHUP,DISHWASH BAR,NOODLES,DETERGENT POWDER,DETERGENT POWDER,WASHING BAR,DETERGENT POWDER,DISHWASH BAR,SHAMPOO,BATHING SOAP,DETERGENT POWDER,BATHING SOAP,COOKING OIL,BISCUIT,CHOCOLATE,,,,,,,
DISHWASH BAR,TOOTH PASTE,BISCUIT,BISCUIT,TOOTH BRUSH,BISCUIT,SALT,BISCUIT,HAIR OIL,WASHING BAR,BISCUIT,BATHING SOAP,FACE WASH, BOURNVITA, BOURNVITA,TOOTH PASTE,DETERGENT POWDER,TEA POWDER,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,TEA POWDER,TOOTH PASTE,SUGAR,SALT,DISHWASH BAR,WASHING BAR,BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,WASHING BAR,WASHING BAR,DETERGENT POWDER,DISHWASH BAR,COFFEE,BISCUIT,BISCUIT,BISCUIT,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,COOKING OIL,CHOCOLATE,BISCUIT,COFFEE,BISCUIT,COFFEE,TOOTH PASTE,SALT,TOOTH PASTE,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,DETERGENT POWDER,DETERGENT POWDER,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPAD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH PASTE,DISHWASH BAR,DISHWASH BAR,DETERGENT LIQUID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,COOKING OIL,COOKING OIL,COOKING OIL,TEA POWDER,DETERGENT POWDER,DETERGENT POWDER,TEA POWDER,DISHWASH BAR,TOOTH PASTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,TOOTH BRUSH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,TOOTH PASTE,DETERGENT POWDER,SALT,BATHING SOAP,DISHWASH BAR,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,CHOCOLATE,SALT,DETERGENT POWDER,DISHWASH BAR,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,BISCUIT,TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHAMPOO,BISCUIT,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,DETERGENT POWDER,DISHWASH BAR,CHOCOLATE,CHOCOLATE,WASHING BAR,TOOTH BRUSH,DETERGENT POWDER,BISCUIT,BISCUIT,BISCUIT,WASHING BAR,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,DISHWASH LIQUID,BISCUIT,BISCUIT,COOKING OIL,FACE WASH,TOOTH PASTE,TOOTH PASTE,SALT,DISHWASH LIQUID,SALT,TOOTH BRUSH,TOOTH BRUSH,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DETERGENT POWDER,COFFEE,BATHING SOAP,BISCUIT,DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DISHWASH LIQUID,DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BATHING SOAP,BATHING SOAP,TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WASHING BAR,COOKING OIL,BISCUIT,CHOCOLATE,CHOCOLATE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TEA POWDER,SANDWICH CAKE,FACE WASH,KETCHUP,SHAMPOO,TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,BISCUIT,DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHOCOLATE,SALT,BOURNVITA,COOKING OIL,COOKING OIL,COOKING OIL,PAPAD,TOOTH PASTE,KETCHUP,DISHWASH LIQUID,DETERGENT POWDER,DETERGENT POWDER,WASHING BAR,DETERGENT POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,BISCUIT,BISCUIT,WASHING BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,BISCUIT,BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BISCUIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PAPAD,SHAMPOO,SHAMPOO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TOOTH PASTE,COFFEE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NOODLES,KETCHUP,TEA POWDER,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,BATHING SOAP,TEA POWDER,BATHING SOAP,DISHWASH BAR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COOKING OIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BATHING SOAP,DETERGENT POWDER,DISHWASH BAR,BISCUIT,BATHING SOAP,FACE CREAM,BISCUIT,TOOTH PASTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
